Age,Attrition,Non-Travel,Travel_Frequently,Travel_Rarely,DailyRate,Human Resources,Research & Development,Sales,DistanceFromHome,Education,Technical Degree,Marketing,Medical,Other,Life Sciences,EnvironmentSatisfaction,Male,Female,HourlyRate,JobInvolvement,JobLevel,Research Director,Sales Representative,Manager,Healthcare Representative,Manufacturing Director,Laboratory Technician,Research Scientist,Sales Executive,JobSatisfaction,MaritalStatusDivorced,MaritalStatusMarried,MaritalStatusSingle,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OvertimeNo,OvertimeYes,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36,0,1,0,0,1434,0,0,1,8,4,0,0,0,0,1,1,1,0,76,2,3,0,0,0,0,0,0,0,1,1,0,0,1,7587,14229,1,1,0,15,3,2,80,0,10,1,3,10,7,0,9
40,1,0,0,1,299,0,0,1,25,4,0,1,0,0,0,4,1,0,57,2,3,0,0,0,0,0,0,0,1,2,0,0,1,9094,17235,2,0,1,12,3,3,80,0,9,2,3,5,4,1,0
29,1,0,0,1,350,1,0,0,13,3,0,0,0,0,0,1,1,0,56,2,1,0,0,0,0,0,0,0,0,1,1,0,0,2335,3157,4,0,1,15,3,4,80,3,4,3,3,2,2,2,0
48,0,0,0,1,492,0,0,1,16,4,0,0,0,0,1,3,0,1,96,3,2,0,0,0,0,0,0,0,1,3,1,0,0,6439,13693,8,1,0,14,3,3,80,1,18,2,3,8,7,7,7
32,0,0,0,1,498,0,1,0,3,4,0,0,1,0,0,3,0,1,93,3,2,0,0,0,0,1,0,0,0,1,0,1,0,6725,13554,1,1,0,12,3,3,80,1,8,2,4,8,7,6,3
29,0,0,0,1,991,0,0,1,5,3,0,0,1,0,0,1,1,0,43,2,2,0,0,0,0,0,0,0,1,2,1,0,0,4187,3356,1,0,1,13,3,2,80,1,10,3,2,10,0,0,9
26,1,0,0,1,1330,0,1,0,21,3,0,0,1,0,0,1,1,0,37,3,1,0,0,0,0,0,1,0,0,3,1,0,0,2377,19373,1,1,0,20,4,3,80,1,1,0,2,1,1,0,0
40,0,0,0,1,118,0,0,1,14,2,0,0,0,0,1,4,0,1,84,3,2,0,0,0,0,0,0,0,1,1,0,1,0,4639,11262,1,1,0,15,3,3,80,1,5,2,3,5,4,1,2
18,0,1,0,0,287,0,1,0,5,2,0,0,0,0,1,2,1,0,73,3,1,0,0,0,0,0,0,1,0,4,0,0,1,1051,13493,1,1,0,15,3,4,80,0,0,2,3,0,0,0,0
26,1,0,0,1,1330,0,1,0,21,3,0,0,1,0,0,1,1,0,37,3,1,0,0,0,0,0,1,0,0,3,1,0,0,2377,19373,1,1,0,20,4,3,80,1,1,0,2,1,1,0,0
33,1,0,1,0,827,0,1,0,29,4,0,0,1,0,0,1,0,1,54,2,2,0,0,0,0,0,0,1,0,3,0,0,1,4508,3129,1,1,0,22,4,2,80,0,14,4,3,13,7,3,8
42,0,0,0,1,319,0,1,0,24,3,0,0,1,0,0,4,1,0,56,3,3,0,0,0,0,1,0,0,0,1,0,1,0,7406,6950,1,0,1,21,4,4,80,1,10,5,2,10,9,5,8
38,0,0,0,1,395,0,0,1,9,3,0,1,0,0,0,2,1,0,98,2,1,0,1,0,0,0,0,0,0,2,0,1,0,2899,12102,0,1,0,19,3,4,80,1,3,3,3,2,2,1,2
34,1,0,1,0,658,0,1,0,7,3,0,0,0,0,1,1,1,0,66,1,2,0,0,0,0,0,1,0,0,3,0,0,1,6074,22887,1,0,1,24,4,4,80,0,9,3,3,9,7,0,6
35,1,0,1,0,662,0,0,1,18,4,0,1,0,0,0,4,0,1,67,3,2,0,0,0,0,0,0,0,1,3,0,1,0,4614,23288,0,0,1,18,3,3,80,1,5,0,2,4,2,3,2
30,0,0,0,1,979,0,0,1,15,2,0,1,0,0,0,3,1,0,94,2,3,0,0,0,0,0,0,0,1,1,1,0,0,7140,3088,2,1,0,11,3,1,80,1,12,2,3,7,7,1,7
33,0,0,0,1,654,0,1,0,5,3,0,0,0,0,1,4,1,0,34,2,3,0,0,0,1,0,0,0,0,4,1,0,0,7119,21214,4,1,0,15,3,3,80,1,9,2,3,3,2,1,2
28,1,0,0,1,654,0,1,0,1,2,0,0,0,0,1,1,0,1,67,1,1,0,0,0,0,0,0,1,0,2,0,0,1,2216,3872,7,0,1,13,3,4,80,0,10,4,3,7,7,3,7
22,1,0,0,1,617,0,1,0,3,1,0,0,0,0,1,2,0,1,34,3,2,0,0,0,0,1,0,0,0,3,0,1,0,4171,10022,0,0,1,19,3,1,80,1,4,3,4,3,2,0,2
29,0,0,0,1,1370,0,1,0,3,1,0,0,1,0,0,2,1,0,87,3,1,0,0,0,0,0,1,0,0,1,0,0,1,4723,16213,1,0,1,18,3,4,80,0,10,3,3,10,9,1,5
35,0,0,1,0,138,0,1,0,2,3,0,0,1,0,0,2,0,1,37,3,2,0,0,0,0,0,1,0,0,2,0,0,1,4425,15986,5,1,0,11,3,4,80,0,10,5,3,6,2,1,2
31,1,0,1,0,667,0,0,1,1,4,0,0,0,0,1,2,0,1,50,1,1,0,1,0,0,0,0,0,0,3,0,0,1,1359,16154,1,1,0,12,3,2,80,0,1,3,3,1,0,0,0
37,1,0,0,1,370,0,1,0,10,4,0,0,1,0,0,4,1,0,58,3,2,0,0,0,0,1,0,0,0,1,0,0,1,4213,4992,1,1,0,15,3,2,80,0,10,4,1,10,3,0,8
55,0,1,0,0,177,0,1,0,8,1,0,0,1,0,0,4,1,0,37,2,4,0,0,0,1,0,0,0,0,2,1,0,0,13577,25592,1,0,1,15,3,4,80,1,34,3,3,33,9,15,0
28,1,0,0,1,329,0,1,0,24,3,0,0,1,0,0,3,1,0,51,3,1,0,0,0,0,0,1,0,0,2,0,1,0,2408,7324,1,0,1,17,3,3,80,3,1,3,3,1,1,0,0
30,0,0,0,1,853,0,1,0,7,4,0,0,0,0,1,3,1,0,49,3,2,0,0,0,0,0,1,0,0,3,1,0,0,3491,11309,1,1,0,13,3,1,80,3,10,4,2,10,7,8,9
45,0,1,0,0,1052,0,0,1,6,3,0,0,1,0,0,4,0,1,57,2,3,0,0,0,0,0,0,0,1,4,0,0,1,8865,16840,6,1,0,12,3,4,80,0,23,2,3,19,7,12,8
30,1,0,1,0,334,0,0,1,26,4,0,1,0,0,0,3,0,1,52,2,2,0,0,0,0,0,0,0,1,1,0,0,1,6696,22967,5,1,0,15,3,3,80,0,9,5,2,6,3,0,1
27,0,0,0,1,608,0,1,0,1,2,0,0,0,0,1,3,0,1,68,3,3,0,0,0,0,1,0,0,0,1,0,1,0,7412,6009,1,1,0,11,3,4,80,0,9,3,3,9,7,0,7
24,1,0,0,1,1448,0,0,1,1,1,1,0,0,0,0,1,0,1,62,3,1,0,1,0,0,0,0,0,0,2,0,0,1,3202,21972,1,0,1,16,3,2,80,0,6,4,3,5,3,1,4
28,0,0,0,1,1169,1,0,0,8,2,0,0,1,0,0,2,1,0,63,2,1,0,0,0,0,0,0,0,0,4,1,0,0,4936,23965,1,1,0,13,3,4,80,1,6,6,3,5,1,0,4
40,0,0,0,1,1171,0,1,0,10,4,0,0,0,0,1,4,0,1,46,4,1,0,0,0,0,0,1,0,0,3,0,1,0,2213,22495,3,0,1,13,3,3,80,1,10,3,3,7,7,1,7
20,1,0,0,1,500,0,0,1,2,3,0,0,1,0,0,3,0,1,49,2,1,0,1,0,0,0,0,0,0,3,0,0,1,2044,22052,1,1,0,13,3,4,80,0,2,3,2,2,2,0,2
50,0,0,0,1,328,0,1,0,1,3,0,0,1,0,0,3,1,0,86,2,1,0,0,0,0,0,1,0,0,3,0,1,0,3690,3425,2,1,0,15,3,4,80,1,5,2,2,3,2,0,2
25,0,0,0,1,141,0,0,1,3,1,0,0,0,1,0,3,1,0,98,3,2,0,0,0,0,0,0,0,1,1,0,1,0,4194,14363,1,0,1,18,3,4,80,0,5,3,3,5,3,0,3
35,0,0,1,0,1199,0,1,0,18,4,0,0,0,0,1,3,1,0,80,3,2,0,0,0,1,0,0,0,0,3,0,1,0,5689,24594,1,0,1,14,3,4,80,2,10,2,4,10,2,0,2
37,0,0,0,1,1319,0,1,0,6,3,0,0,1,0,0,3,1,0,51,4,2,0,0,0,0,0,0,1,0,1,1,0,0,5974,17001,4,0,1,13,3,1,80,2,13,2,3,7,7,6,7
26,1,0,1,0,887,0,1,0,5,2,0,0,1,0,0,3,0,1,88,2,1,0,0,0,0,0,0,1,0,3,0,1,0,2366,20898,1,0,1,14,3,1,80,1,8,2,3,8,7,1,7
42,0,0,0,1,622,0,1,0,2,4,0,0,0,0,1,3,0,1,81,3,2,0,0,0,1,0,0,0,0,4,0,1,0,4089,5718,1,1,0,13,3,2,80,2,10,4,3,10,2,2,2
22,1,0,0,1,391,0,1,0,7,1,0,0,0,0,1,4,1,0,75,3,1,0,0,0,0,0,0,1,0,2,0,0,1,2472,26092,1,0,1,23,4,1,80,0,1,2,3,1,0,0,0
36,1,0,0,1,318,0,1,0,9,3,0,0,1,0,0,4,1,0,79,2,1,0,0,0,0,0,0,1,0,3,0,1,0,3388,21777,0,0,1,17,3,1,80,1,2,0,2,1,0,0,0
52,1,0,0,1,723,0,1,0,8,4,0,0,1,0,0,3,1,0,85,2,2,0,0,0,0,0,0,1,0,2,0,1,0,4941,17747,2,1,0,15,3,1,80,0,11,3,2,8,2,7,7
31,1,0,1,0,1445,0,1,0,1,5,0,0,0,0,1,3,0,1,100,4,3,0,0,0,0,1,0,0,0,2,0,0,1,7446,8931,1,1,0,11,3,1,80,0,10,2,3,10,8,4,7
38,0,0,1,0,1394,0,1,0,8,3,0,0,1,0,0,4,0,1,58,2,2,0,0,0,0,0,0,1,0,2,1,0,0,2133,18115,1,0,1,16,3,3,80,1,20,3,3,20,11,0,7
38,1,0,0,1,1180,0,1,0,29,1,0,0,1,0,0,2,1,0,70,3,2,0,0,0,1,0,0,0,0,1,0,1,0,6673,11354,7,0,1,19,3,2,80,0,17,2,3,1,0,0,0
59,0,0,0,1,326,0,0,1,3,3,0,0,0,0,1,3,0,1,48,2,2,0,0,0,0,0,0,0,1,4,0,0,1,5171,16490,5,1,0,17,3,4,80,0,13,2,3,6,1,0,5
32,0,0,0,1,588,0,0,1,8,2,1,0,0,0,0,3,0,1,65,2,2,0,0,0,0,0,0,0,1,2,0,1,0,5228,24624,1,0,1,11,3,4,80,0,13,2,3,13,12,11,9
23,0,0,0,1,650,0,1,0,9,1,0,0,1,0,0,2,1,0,37,3,1,0,0,0,0,0,1,0,0,1,0,1,0,2500,4344,1,1,0,14,3,4,80,1,5,2,4,4,3,0,2
34,0,0,1,0,560,0,1,0,1,4,0,0,0,1,0,4,1,0,91,3,1,0,0,0,0,0,0,1,0,1,1,0,0,2996,20284,5,1,0,14,3,3,80,2,10,2,3,4,3,1,3
41,1,0,0,1,1102,0,0,1,1,2,0,0,0,0,1,2,0,1,94,3,2,0,0,0,0,0,0,0,1,4,0,0,1,5993,19479,8,0,1,11,3,1,80,0,8,0,1,6,4,0,5
41,0,0,0,1,918,0,0,1,6,3,0,1,0,0,0,4,1,0,35,3,3,0,0,0,0,0,0,0,1,3,0,0,1,9241,15869,1,1,0,12,3,2,80,0,10,3,3,10,8,8,7
36,0,0,0,1,928,0,0,1,1,2,0,0,0,0,1,2,1,0,56,3,2,0,0,0,0,0,0,0,1,4,0,1,0,6201,2823,1,0,1,14,3,4,80,1,18,1,2,18,14,4,11
34,1,0,1,0,234,0,1,0,9,4,0,0,0,0,1,4,1,0,93,3,2,0,0,0,0,0,1,0,0,1,0,1,0,5346,6208,4,1,0,17,3,3,80,1,11,3,2,7,1,0,7
45,1,0,1,0,306,0,0,1,26,4,0,0,0,0,1,1,0,1,100,3,2,0,0,0,0,0,0,0,1,1,0,1,0,4286,5630,2,1,0,14,3,4,80,2,5,4,3,1,1,0,0
26,0,0,1,0,1096,0,1,0,6,3,0,0,0,1,0,3,1,0,61,4,1,0,0,0,0,0,1,0,0,4,0,1,0,2544,7102,0,1,0,18,3,1,80,1,8,3,3,7,7,7,7
24,1,0,0,1,240,1,0,0,22,1,0,0,0,0,0,4,1,0,58,1,1,0,0,0,0,0,0,0,0,3,0,1,0,1555,11585,1,1,0,11,3,3,80,1,1,2,3,1,0,0,0
21,1,0,0,1,1427,0,1,0,18,1,0,0,0,1,0,4,0,1,65,3,1,0,0,0,0,0,0,1,0,4,0,0,1,2693,8870,1,1,0,19,3,1,80,0,1,3,2,1,0,0,0
40,0,0,0,1,750,0,1,0,12,3,0,0,0,0,1,2,0,1,47,3,2,0,0,0,1,0,0,0,0,1,1,0,0,4448,10748,2,1,0,12,3,2,80,1,15,3,3,7,4,7,7
41,1,0,0,1,1102,0,0,1,1,2,0,0,0,0,1,2,0,1,94,3,2,0,0,0,0,0,0,0,1,4,0,0,1,5993,19479,8,0,1,11,3,1,80,0,8,0,1,6,4,0,5
24,0,0,0,1,691,0,1,0,23,3,0,0,1,0,0,2,1,0,89,4,1,0,0,0,0,0,0,1,0,4,0,1,0,2725,21630,1,0,1,11,3,2,80,2,6,3,3,6,5,1,4
27,0,0,0,1,199,0,1,0,6,3,0,0,0,0,1,4,1,0,55,2,1,0,0,0,0,0,0,1,0,3,0,1,0,2539,7950,1,1,0,13,3,3,80,1,4,0,3,4,2,2,2
47,1,0,1,0,1093,0,0,1,9,3,0,0,0,0,1,3,1,0,82,1,4,0,0,0,0,0,0,0,1,3,0,1,0,12936,24164,7,1,0,11,3,3,80,0,25,3,1,23,5,14,10
34,1,0,1,0,296,0,0,1,6,2,0,1,0,0,0,4,0,1,33,1,1,0,1,0,0,0,0,0,0,3,1,0,0,2351,12253,0,1,0,16,3,4,80,1,3,3,2,2,2,1,0
56,0,0,0,1,1400,0,1,0,7,3,0,0,0,0,1,4,1,0,49,1,3,0,0,0,0,1,0,0,0,4,0,0,1,7260,21698,4,1,0,11,3,1,80,0,37,3,2,6,4,0,2
33,1,0,0,1,1277,0,1,0,15,1,0,0,1,0,0,2,1,0,56,3,3,0,0,1,0,0,0,0,0,3,0,1,0,13610,24619,7,0,1,12,3,4,80,0,15,2,4,7,6,7,7
29,0,0,0,1,942,0,1,0,15,1,0,0,0,0,1,2,0,1,69,1,1,0,0,0,0,0,0,1,0,4,0,1,0,2168,26933,0,0,1,18,3,1,80,1,6,2,2,5,4,1,3
26,1,0,1,0,342,0,1,0,2,3,0,0,0,0,1,1,1,0,57,3,1,0,0,0,0,0,0,1,0,1,0,1,0,2042,15346,6,0,1,14,3,2,80,1,6,2,3,3,2,1,2
51,1,0,1,0,1150,0,1,0,8,4,0,0,0,0,1,1,1,0,53,1,3,0,0,0,0,1,0,0,0,4,0,0,1,10650,25150,2,1,0,15,3,4,80,0,18,2,3,4,2,0,3
41,1,0,1,0,143,0,0,1,4,3,0,1,0,0,0,1,1,0,56,3,2,0,0,0,0,0,0,0,1,2,0,0,1,9355,9558,1,1,0,18,3,3,80,0,8,5,3,8,7,7,7
33,1,0,0,1,813,0,1,0,14,3,0,0,1,0,0,3,1,0,58,3,1,0,0,0,0,0,1,0,0,4,0,1,0,2436,22149,5,0,1,13,3,3,80,1,8,2,1,5,4,0,4
34,0,0,0,1,304,0,0,1,2,3,0,0,0,1,0,4,1,0,60,3,2,0,0,0,0,0,0,0,1,4,0,0,1,6274,18686,1,1,0,22,4,3,80,0,6,5,3,6,5,1,4
30,0,0,0,1,202,0,0,1,2,1,1,0,0,0,0,3,1,0,72,3,1,0,1,0,0,0,0,0,0,2,0,1,0,2476,17434,1,1,0,18,3,1,80,1,1,3,3,1,0,0,0
31,0,0,0,1,741,0,1,0,2,4,0,0,0,0,1,2,1,0,69,3,1,0,0,0,0,0,1,0,0,3,0,1,0,3477,18103,1,1,0,14,3,4,80,1,6,2,4,5,2,0,3
27,0,1,0,0,443,0,1,0,3,3,0,0,1,0,0,4,1,0,50,3,1,0,0,0,0,0,0,1,0,4,0,1,0,1706,16571,1,1,0,11,3,3,80,3,0,6,2,0,0,0,0
27,0,0,0,1,1469,0,1,0,1,2,0,0,1,0,0,4,1,0,82,3,1,0,0,0,0,0,1,0,0,2,1,0,0,3816,17881,1,1,0,11,3,2,80,1,5,2,3,5,2,0,4
49,0,0,0,1,1091,0,1,0,1,2,1,0,0,0,0,3,0,1,90,2,4,0,0,0,1,0,0,0,0,3,0,0,1,13964,17810,7,0,1,12,3,4,80,0,25,2,3,7,1,0,7
40,1,0,0,1,1329,0,1,0,7,3,0,0,0,0,1,1,1,0,73,3,1,0,0,0,0,0,1,0,0,1,0,0,1,2166,3339,3,0,1,14,3,2,80,0,10,3,1,4,2,0,3
36,1,0,0,1,885,0,1,0,16,4,0,0,0,0,1,3,0,1,43,4,1,0,0,0,0,0,1,0,0,1,0,0,1,2743,8269,1,1,0,16,3,3,80,0,18,1,3,17,13,15,14
33,0,0,1,0,515,0,1,0,1,2,0,0,0,0,1,1,0,1,98,3,3,1,0,0,0,0,0,0,0,4,0,0,1,13458,15146,1,0,1,12,3,3,80,0,15,1,3,15,14,8,12
32,0,0,0,1,1018,0,1,0,3,2,0,0,0,0,1,3,0,1,39,3,3,1,0,0,0,0,0,0,0,4,0,0,1,11159,19373,3,1,0,15,3,4,80,0,10,6,3,7,7,7,7
59,0,1,0,0,1420,1,0,0,2,4,0,0,0,0,0,3,0,1,32,2,5,0,0,1,0,0,0,0,0,4,0,1,0,18844,21922,9,1,0,21,4,4,80,1,30,3,3,3,2,2,2
29,0,0,0,1,136,0,1,0,1,3,0,0,0,0,1,1,1,0,89,3,2,0,0,0,1,0,0,0,0,1,0,1,0,5373,6225,0,1,0,12,3,1,80,1,6,5,2,5,3,0,2
26,0,0,1,0,496,0,1,0,11,2,0,0,1,0,0,1,1,0,60,3,2,0,0,0,1,0,0,0,0,1,0,1,0,4741,22722,1,0,1,13,3,3,80,1,5,3,3,5,3,3,3
43,1,0,0,1,1372,0,0,1,9,3,0,1,0,0,0,1,0,1,85,1,2,0,0,0,0,0,0,0,1,3,0,0,1,5346,9489,8,1,0,13,3,2,80,0,7,2,2,4,3,1,3
44,1,0,0,1,621,0,1,0,15,3,0,0,1,0,0,1,0,1,73,3,3,0,0,0,1,0,0,0,0,4,0,1,0,7978,14075,1,1,0,11,3,4,80,1,10,2,3,10,7,0,5
32,1,0,1,0,238,0,1,0,5,2,0,0,0,0,1,1,0,1,47,4,1,0,0,0,0,0,0,1,0,3,0,0,1,2432,15318,3,0,1,14,3,1,80,0,8,2,3,4,1,0,3
34,0,0,0,1,1442,0,1,0,9,3,0,0,1,0,0,4,0,1,46,2,3,0,0,0,1,0,0,0,0,2,0,0,1,8621,17654,1,1,0,14,3,2,80,0,9,3,4,8,7,7,7
28,1,1,0,0,1366,0,1,0,24,2,1,0,0,0,0,2,1,0,72,2,3,0,0,0,1,0,0,0,0,1,0,0,1,8722,12355,1,1,0,12,3,1,80,0,10,2,2,10,7,1,9
37,0,0,0,1,1470,0,1,0,10,3,0,0,1,0,0,2,0,1,71,3,1,0,0,0,0,0,0,1,0,2,0,1,0,3936,9953,1,1,0,11,3,1,80,1,8,2,1,8,4,7,7
28,0,0,0,1,1172,0,0,1,3,3,0,0,1,0,0,2,0,1,78,3,1,0,1,0,0,0,0,0,0,2,0,1,0,2856,3692,1,1,0,19,3,4,80,1,1,3,3,1,0,0,0
41,0,0,0,1,334,0,0,1,2,4,0,0,0,0,1,4,1,0,88,3,4,0,0,1,0,0,0,0,0,2,0,0,1,16015,15896,1,1,0,19,3,2,80,0,22,2,3,22,10,0,4
31,0,0,0,1,616,0,1,0,12,3,0,0,1,0,0,4,0,1,41,3,2,0,0,0,1,0,0,0,0,4,0,1,0,5855,17369,0,0,1,11,3,3,80,2,10,2,1,9,7,8,5
35,0,0,0,1,1146,1,0,0,26,4,0,0,0,0,1,3,0,1,31,3,3,0,0,0,0,0,0,0,0,4,0,0,1,8837,16642,1,0,1,16,3,3,80,0,9,2,3,9,0,1,7
47,1,0,1,0,1093,0,0,1,9,3,0,0,0,0,1,3,1,0,82,1,4,0,0,0,0,0,0,0,1,3,0,1,0,12936,24164,7,1,0,11,3,3,80,0,25,3,1,23,5,14,10
32,1,0,0,1,964,0,0,1,1,2,0,0,0,0,1,1,1,0,34,1,2,0,0,0,0,0,0,0,1,2,0,0,1,6735,12147,6,1,0,15,3,2,80,0,10,2,3,0,0,0,0
32,0,0,0,1,1373,0,1,0,5,4,0,0,0,0,1,4,1,0,56,2,2,0,0,0,0,1,0,0,0,4,0,0,1,9679,10138,8,1,0,24,4,2,80,0,8,1,3,1,0,0,0
38,0,0,0,1,702,0,0,1,1,4,0,0,0,0,1,1,0,1,59,2,2,0,0,0,0,0,0,0,1,4,0,0,1,8686,12930,4,1,0,22,4,3,80,0,12,2,4,8,3,0,7
29,1,0,0,1,896,0,1,0,18,1,0,0,1,0,0,3,1,0,86,2,1,0,0,0,0,0,0,1,0,4,0,0,1,2389,14961,1,0,1,13,3,3,80,0,4,3,2,4,3,0,1
33,1,0,0,1,118,0,0,1,16,3,0,1,0,0,0,1,0,1,69,3,2,0,0,0,0,0,0,0,1,1,0,0,1,5324,26507,5,1,0,15,3,3,80,0,6,3,3,3,2,0,2
32,1,0,1,0,238,0,1,0,5,2,0,0,0,0,1,1,0,1,47,4,1,0,0,0,0,0,0,1,0,3,0,0,1,2432,15318,3,0,1,14,3,1,80,0,8,2,3,4,1,0,3
45,0,0,0,1,549,0,1,0,8,4,0,0,0,1,0,4,1,0,75,3,2,0,0,0,0,0,0,1,0,4,0,1,0,3697,9278,9,1,0,14,3,1,80,2,12,3,3,10,9,9,8
29,1,0,1,0,337,0,1,0,14,1,0,0,0,1,0,3,0,1,84,3,3,0,0,0,1,0,0,0,0,4,0,0,1,7553,22930,0,0,1,12,3,1,80,0,9,1,3,8,7,7,7
20,1,0,1,0,871,0,1,0,6,3,0,0,0,0,1,4,0,1,66,2,1,0,0,0,0,0,1,0,0,4,0,0,1,2926,19783,1,0,1,18,3,2,80,0,1,5,3,1,0,1,0
37,1,0,0,1,1141,0,1,0,11,2,0,0,1,0,0,1,0,1,61,1,2,0,0,0,1,0,0,0,0,2,0,1,0,4777,14382,5,1,0,15,3,1,80,0,15,2,1,1,0,0,0
27,0,0,0,1,1167,0,1,0,4,2,0,0,0,0,1,1,1,0,76,3,1,0,0,0,0,0,0,1,0,3,1,0,0,2517,3208,1,1,0,11,3,2,80,3,5,2,3,5,3,0,3
52,1,0,0,1,723,0,1,0,8,4,0,0,1,0,0,3,1,0,85,2,2,0,0,0,0,0,0,1,0,2,0,1,0,4941,17747,2,1,0,15,3,1,80,0,11,3,2,8,2,7,7
37,1,0,0,1,1141,0,1,0,11,2,0,0,1,0,0,1,0,1,61,1,2,0,0,0,1,0,0,0,0,2,0,1,0,4777,14382,5,1,0,15,3,1,80,0,15,2,1,1,0,0,0
25,1,0,0,1,688,0,1,0,3,3,0,0,1,0,0,1,1,0,91,3,1,0,0,0,0,0,1,0,0,1,0,1,0,4031,9396,5,1,0,13,3,3,80,1,6,5,3,2,2,0,2
32,1,0,0,1,1045,0,0,1,4,4,0,0,1,0,0,4,1,0,32,1,3,0,0,0,0,0,0,0,1,4,0,1,0,10400,25812,1,1,0,11,3,3,80,0,14,2,2,14,8,9,8
19,1,0,0,1,303,0,1,0,2,3,0,0,0,0,1,2,1,0,47,2,1,0,0,0,0,0,1,0,0,4,0,0,1,1102,9241,1,1,0,22,4,3,80,0,1,3,2,1,0,1,0
45,0,0,0,1,374,0,0,1,20,3,0,0,0,0,1,4,0,1,50,3,2,0,0,0,0,0,0,0,1,3,0,0,1,4850,23333,8,1,0,15,3,3,80,0,8,3,3,5,3,0,1
44,1,0,0,1,935,0,1,0,3,3,0,0,0,0,1,1,1,0,89,3,1,0,0,0,0,0,1,0,0,1,0,1,0,2362,14669,4,1,0,12,3,3,80,0,10,4,4,3,2,1,2
26,1,0,0,1,471,0,1,0,24,3,1,0,0,0,0,3,1,0,66,1,1,0,0,0,0,0,1,0,0,4,0,0,1,2340,23213,1,0,1,18,3,2,80,0,1,3,1,1,0,0,0
26,1,0,0,1,1330,0,1,0,21,3,0,0,1,0,0,1,1,0,37,3,1,0,0,0,0,0,1,0,0,3,1,0,0,2377,19373,1,1,0,20,4,3,80,1,1,0,2,1,1,0,0
52,0,0,0,1,699,0,1,0,1,4,0,0,0,0,1,3,1,0,65,2,5,0,0,1,0,0,0,0,0,3,0,1,0,19999,5678,0,1,0,14,3,1,80,1,34,5,3,33,18,11,9
28,0,0,1,0,791,0,1,0,1,4,0,0,1,0,0,4,1,0,44,3,1,0,0,0,0,0,1,0,0,3,0,0,1,2154,6842,0,0,1,11,3,3,80,0,5,2,2,4,2,0,2
40,0,0,0,1,611,0,0,1,7,4,0,0,1,0,0,2,1,0,88,3,5,0,0,1,0,0,0,0,0,2,0,0,1,19833,4349,1,1,0,14,3,2,80,0,21,3,2,21,8,12,8
38,1,0,0,1,903,0,1,0,2,3,0,0,1,0,0,3,1,0,81,3,2,0,0,0,0,1,0,0,0,2,0,1,0,4855,7653,4,1,0,11,3,1,80,2,7,2,3,5,2,1,4
35,1,0,0,1,763,0,0,1,15,2,0,0,1,0,0,1,1,0,59,1,2,0,0,0,0,0,0,0,1,4,1,0,0,5440,22098,6,0,1,14,3,4,80,2,7,2,2,2,2,2,2
46,1,0,0,1,1254,0,0,1,10,3,0,0,0,0,1,3,0,1,64,3,3,0,0,0,0,0,0,0,1,2,0,1,0,7314,14011,5,1,0,21,4,3,80,3,14,2,3,8,7,0,7
28,1,0,1,0,289,0,1,0,2,2,0,0,1,0,0,3,1,0,38,2,1,0,0,0,0,0,1,0,0,1,0,0,1,2561,5355,7,1,0,11,3,3,80,0,8,2,2,0,0,0,0
50,1,0,1,0,878,0,0,1,1,4,0,0,0,0,1,2,1,0,94,3,2,0,0,0,0,0,0,0,1,3,1,0,0,6728,14255,7,1,0,12,3,4,80,2,12,3,3,6,3,0,1
52,1,0,0,1,1030,0,0,1,5,3,0,0,0,0,1,2,1,0,64,3,3,0,0,0,0,0,0,0,1,2,0,0,1,8446,21534,9,0,1,19,3,3,80,0,10,2,2,8,7,7,7
22,1,0,0,1,617,0,1,0,3,1,0,0,0,0,1,2,0,1,34,3,2,0,0,0,0,1,0,0,0,3,0,1,0,4171,10022,0,0,1,19,3,1,80,1,4,3,4,3,2,0,2
28,1,0,0,1,529,0,1,0,2,4,0,0,0,0,1,1,1,0,79,3,1,0,0,0,0,0,1,0,0,3,0,0,1,3485,14935,2,1,0,11,3,3,80,0,5,5,1,0,0,0,0
27,0,0,0,1,1055,0,1,0,2,4,0,0,0,0,1,1,0,1,47,3,2,0,0,0,0,1,0,0,0,4,0,1,0,4227,4658,0,1,0,18,3,2,80,1,4,2,3,3,2,2,2
25,1,0,0,1,383,0,0,1,9,2,0,0,0,0,1,1,1,0,68,2,1,0,1,0,0,0,0,0,0,1,0,1,0,4400,15182,3,1,0,12,3,1,80,0,6,2,3,3,2,2,2
32,1,0,0,1,374,0,1,0,25,4,0,0,0,0,1,1,1,0,87,3,1,0,0,0,0,0,1,0,0,4,0,0,1,2795,18016,1,0,1,24,4,3,80,0,1,2,1,1,0,0,1
25,0,1,0,0,675,0,1,0,5,2,0,0,0,0,1,2,1,0,85,4,2,0,0,0,1,0,0,0,0,1,1,0,0,4000,18384,1,1,0,12,3,4,80,2,6,2,3,6,3,1,5
39,0,0,0,1,408,0,1,0,2,4,1,0,0,0,0,4,0,1,80,2,2,0,0,0,1,0,0,0,0,3,0,0,1,4553,20978,1,1,0,11,3,1,80,0,20,4,3,20,7,11,10
